"Id","WhoId","WhatId","WhoCount","WhatCount","Subject","Location","IsAllDayEvent","ActivityDateTime","ActivityDate","DurationInMinutes","Description","AccountId","OwnerId","Type","IsPrivate","ShowAs","IsDeleted","IsChild","IsGroupEvent","GroupEventType","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","IsArchived","RecurrenceActivityId","IsRecurrence","RecurrenceStartDateTime","RecurrenceEndDateOnly","RecurrenceTimeZoneSidKey","RecurrenceType","RecurrenceInterval","RecurrenceDayOfWeekMask","RecurrenceDayOfMonth","RecurrenceInstance","RecurrenceMonthOfYear","ReminderDateTime","IsReminderSet","ProposedEventTimeframe","LID__Date_Sent__c","LID__URL__c","Activity_Type__c","InviteeUuid__c","SalesLoft1__Call_Disposition__c","Completed_Event__c","Executive_Member_s__c","SalesLoft1__Call_Sentiment__c","SalesLoft1__SalesLoft_Cadence_Name__c","SalesLoft1__SalesLoft_Clicked_Count__c","SalesLoft1__SalesLoft_Email_Template_Title__c","SalesLoft1__SalesLoft_Replies_Count__c","SalesLoft1__SalesLoft_Step_Day__c","MSE_Call_Local_Presence_ID__c","MSE_Call_Recording__c","MSE_Campaign_Details_Link__c","MSE_Campaign__c","MSE_Clicked__c","MSE_Current_Campaign_Step__c","MSE_Details__c","MSE_Email_Status__c","MSE_Presentation_Viewed__c","MSE_Replied__c","MSE_Template_Details__c","MSE_Template__c","MSE_Viewed__c","SalesLoft1__SalesLoft_View_Count__c","COVID_19_Call__c","Call_Outcome__c"
"00U6f00001Lc9XsEAJ","0036f00003vyXseAAE","0066f00001DY4lRAAT","1","1","AdhereHealth / Carenet: Revenue Share & Operating Model","Microsoft Teams Meeting","0","2023-04-27 18:00:00","2023-04-27 00:00:00","60","Meeting Objective: Meet to review AdhereHealth / Carenet potential revenue share & operating model ________________________________________________________________________________  Microsoft Teams meeting  Join on your computer, mobile app or room device  Click here to join the meeting <https://teams.microsoft.com/l/meetup-join/19%3ameeting_ZTQ0MmQ3YzEtY2EyNS00MTRiLTkzZDctNjliNmU1ZjUxZmU2%40thread.v2/0?context=%7b%22Tid%22%3a%22cf1559db-2aa7-424b-b65f-6e3bb5706c83%22%2c%22Oid%22%3a%22295fb694-b102-4985-8a5e-c9469196bf9b%22%7d>   Meeting ID: 296 045 925 132  Passcode: e783n2  Download Teams <https://www.microsoft.com/en-us/microsoft-teams/download-app>  | Join on the web <https://www.microsoft.com/microsoft-teams/join-a-meeting>  Or call in (audio only)  +1 872-444-6434,,766806796# <tel:+18724446434,,766806796#>    United States, Chicago  Phone Conference ID: 766 806 796#  Find a local number <https://dialin.teams.microsoft.com/fdd3e29c-b71c-4e40-a458-f38bc2e7fa7b?id=766806796>  | Reset PIN <https://dialin.teams.microsoft.com/usp/pstnconferencing>   Learn More <https://aka.ms/JoinTeamsMeeting>  | Meeting options <https://teams.microsoft.com/meetingOptions/?organizerId=295fb694-b102-4985-8a5e-c9469196bf9b&tenantId=cf1559db-2aa7-424b-b65f-6e3bb5706c83&threadId=19_meeting_ZTQ0MmQ3YzEtY2EyNS00MTRiLTkzZDctNjliNmU1ZjUxZmU2@thread.v2&messageId=0&language=en-US>   ________________________________________________________________________________","0016f00002wjA5vAAE","0056f00000AufUPAAZ","","0","Busy","0","1","1","1","2023-04-25 19:55:17","0056f00000AHQRsAAP","2023-04-25 19:55:17","0056f00000AHQRsAAP","2023-04-25 19:55:17","0","","0","","","","","","","","","","","0","10BusinessDays","","","","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f00001Lc9XtEAJ","0036f00003vyXseAAE","0066f00001DY4lRAAT","1","1","AdhereHealth / Carenet: Revenue Share & Operating Model","Microsoft Teams Meeting","0","2023-04-27 18:00:00","2023-04-27 00:00:00","60","Meeting Objective: Meet to review AdhereHealth / Carenet potential revenue share & operating model ________________________________________________________________________________  Microsoft Teams meeting  Join on your computer, mobile app or room device  Click here to join the meeting <https://teams.microsoft.com/l/meetup-join/19%3ameeting_ZTQ0MmQ3YzEtY2EyNS00MTRiLTkzZDctNjliNmU1ZjUxZmU2%40thread.v2/0?context=%7b%22Tid%22%3a%22cf1559db-2aa7-424b-b65f-6e3bb5706c83%22%2c%22Oid%22%3a%22295fb694-b102-4985-8a5e-c9469196bf9b%22%7d>   Meeting ID: 296 045 925 132  Passcode: e783n2  Download Teams <https://www.microsoft.com/en-us/microsoft-teams/download-app>  | Join on the web <https://www.microsoft.com/microsoft-teams/join-a-meeting>  Or call in (audio only)  +1 872-444-6434,,766806796# <tel:+18724446434,,766806796#>    United States, Chicago  Phone Conference ID: 766 806 796#  Find a local number <https://dialin.teams.microsoft.com/fdd3e29c-b71c-4e40-a458-f38bc2e7fa7b?id=766806796>  | Reset PIN <https://dialin.teams.microsoft.com/usp/pstnconferencing>   Learn More <https://aka.ms/JoinTeamsMeeting>  | Meeting options <https://teams.microsoft.com/meetingOptions/?organizerId=295fb694-b102-4985-8a5e-c9469196bf9b&tenantId=cf1559db-2aa7-424b-b65f-6e3bb5706c83&threadId=19_meeting_ZTQ0MmQ3YzEtY2EyNS00MTRiLTkzZDctNjliNmU1ZjUxZmU2@thread.v2&messageId=0&language=en-US>   ________________________________________________________________________________","0016f00002wjA5vAAE","0056f00000AZaapAAD","","0","Busy","0","1","1","1","2023-04-25 19:55:17","0056f00000AHQRsAAP","2023-04-25 19:55:17","0056f00000AHQRsAAP","2023-04-25 19:55:17","0","","0","","","","","","","","","","","0","10BusinessDays","","","","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f00001Lc9XuEAJ","0036f00003vyXseAAE","0066f00001DY4lRAAT","1","1","AdhereHealth / Carenet: Revenue Share & Operating Model","Microsoft Teams Meeting","0","2023-04-27 18:00:00","2023-04-27 00:00:00","60","Meeting Objective: Meet to review AdhereHealth / Carenet potential revenue share & operating model ________________________________________________________________________________  Microsoft Teams meeting  Join on your computer, mobile app or room device  Click here to join the meeting <https://teams.microsoft.com/l/meetup-join/19%3ameeting_ZTQ0MmQ3YzEtY2EyNS00MTRiLTkzZDctNjliNmU1ZjUxZmU2%40thread.v2/0?context=%7b%22Tid%22%3a%22cf1559db-2aa7-424b-b65f-6e3bb5706c83%22%2c%22Oid%22%3a%22295fb694-b102-4985-8a5e-c9469196bf9b%22%7d>   Meeting ID: 296 045 925 132  Passcode: e783n2  Download Teams <https://www.microsoft.com/en-us/microsoft-teams/download-app>  | Join on the web <https://www.microsoft.com/microsoft-teams/join-a-meeting>  Or call in (audio only)  +1 872-444-6434,,766806796# <tel:+18724446434,,766806796#>    United States, Chicago  Phone Conference ID: 766 806 796#  Find a local number <https://dialin.teams.microsoft.com/fdd3e29c-b71c-4e40-a458-f38bc2e7fa7b?id=766806796>  | Reset PIN <https://dialin.teams.microsoft.com/usp/pstnconferencing>   Learn More <https://aka.ms/JoinTeamsMeeting>  | Meeting options <https://teams.microsoft.com/meetingOptions/?organizerId=295fb694-b102-4985-8a5e-c9469196bf9b&tenantId=cf1559db-2aa7-424b-b65f-6e3bb5706c83&threadId=19_meeting_ZTQ0MmQ3YzEtY2EyNS00MTRiLTkzZDctNjliNmU1ZjUxZmU2@thread.v2&messageId=0&language=en-US>   ________________________________________________________________________________","0016f00002wjA5vAAE","0056f00000ALiBLAA1","","0","Busy","0","1","1","1","2023-04-25 19:55:17","0056f00000AHQRsAAP","2023-04-25 19:55:17","0056f00000AHQRsAAP","2023-04-25 19:55:17","0","","0","","","","","","","","","","","0","10BusinessDays","","","","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f00001LcwLvEAJ","0036f00003u8aecAAA","0066f00001CEL4CAAX","1","1","AdhereHealth / Moda Pricing Review","Microsoft Teams Meeting","0","2023-05-02 17:00:00","2023-05-02 00:00:00","60","Meeting Objective: Meet to review / finalize Moda RFP pricing  ________________________________________________________________________________  Microsoft Teams meeting  Join on your computer, mobile app or room device  Click here to join the meeting <https://teams.microsoft.com/l/meetup-join/19%3ameeting_ZWMxMTRlOWItYzVjYS00MzlkLWEyYTEtNWU2NTBlYjM1ZDk3%40thread.v2/0?context=%7b%22Tid%22%3a%22cf1559db-2aa7-424b-b65f-6e3bb5706c83%22%2c%22Oid%22%3a%22295fb694-b102-4985-8a5e-c9469196bf9b%22%7d>   Meeting ID: 272 258 348 93  Passcode: QpaPHt  Download Teams <https://www.microsoft.com/en-us/microsoft-teams/download-app>  | Join on the web <https://www.microsoft.com/microsoft-teams/join-a-meeting>  Or call in (audio only)  +1 872-444-6434,,607379129# <tel:+18724446434,,607379129#>    United States, Chicago  Phone Conference ID: 607 379 129#  Find a local number <https://dialin.teams.microsoft.com/fdd3e29c-b71c-4e40-a458-f38bc2e7fa7b?id=607379129>  | Reset PIN <https://dialin.teams.microsoft.com/usp/pstnconferencing>   Learn More <https://aka.ms/JoinTeamsMeeting>  | Meeting options <https://teams.microsoft.com/meetingOptions/?organizerId=295fb694-b102-4985-8a5e-c9469196bf9b&tenantId=cf1559db-2aa7-424b-b65f-6e3bb5706c83&threadId=19_meeting_ZWMxMTRlOWItYzVjYS00MzlkLWEyYTEtNWU2NTBlYjM1ZDk3@thread.v2&messageId=0&language=en-US>   ________________________________________________________________________________","0014P00002E8sRFQAZ","0056f00000AHQRsAAP","","0","Busy","0","","1","1","2023-04-29 16:30:18","0056f00000AHQRsAAP","2023-04-29 16:30:18","0056f00000AHQRsAAP","2023-04-29 16:30:18","0","","0","","","","","","","","","","","0","10BusinessDays","","","","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f00001LcwLwEAJ","0036f00003u8aecAAA","0066f00001CEL4CAAX","1","1","AdhereHealth / Moda Pricing Review","Microsoft Teams Meeting","0","2023-05-02 17:00:00","2023-05-02 00:00:00","60","Meeting Objective: Meet to review / finalize Moda RFP pricing  ________________________________________________________________________________  Microsoft Teams meeting  Join on your computer, mobile app or room device  Click here to join the meeting <https://teams.microsoft.com/l/meetup-join/19%3ameeting_ZWMxMTRlOWItYzVjYS00MzlkLWEyYTEtNWU2NTBlYjM1ZDk3%40thread.v2/0?context=%7b%22Tid%22%3a%22cf1559db-2aa7-424b-b65f-6e3bb5706c83%22%2c%22Oid%22%3a%22295fb694-b102-4985-8a5e-c9469196bf9b%22%7d>   Meeting ID: 272 258 348 93  Passcode: QpaPHt  Download Teams <https://www.microsoft.com/en-us/microsoft-teams/download-app>  | Join on the web <https://www.microsoft.com/microsoft-teams/join-a-meeting>  Or call in (audio only)  +1 872-444-6434,,607379129# <tel:+18724446434,,607379129#>    United States, Chicago  Phone Conference ID: 607 379 129#  Find a local number <https://dialin.teams.microsoft.com/fdd3e29c-b71c-4e40-a458-f38bc2e7fa7b?id=607379129>  | Reset PIN <https://dialin.teams.microsoft.com/usp/pstnconferencing>   Learn More <https://aka.ms/JoinTeamsMeeting>  | Meeting options <https://teams.microsoft.com/meetingOptions/?organizerId=295fb694-b102-4985-8a5e-c9469196bf9b&tenantId=cf1559db-2aa7-424b-b65f-6e3bb5706c83&threadId=19_meeting_ZWMxMTRlOWItYzVjYS00MzlkLWEyYTEtNWU2NTBlYjM1ZDk3@thread.v2&messageId=0&language=en-US>   ________________________________________________________________________________","0014P00002E8sRFQAZ","0056f00000ALiBLAA1","","0","Busy","0","1","1","1","2023-04-29 16:30:18","0056f00000AHQRsAAP","2023-04-29 16:30:18","0056f00000AHQRsAAP","2023-04-29 16:30:18","0","","0","","","","","","","","","","","0","10BusinessDays","","","","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f00001Ld4uYEAR","0036f00003u7XdgAAE","0014P00002CSjghQAD","1","1","AdhereHealth/Clover Health MTM Proposal Review","Microsoft Teams Meeting","0","2023-05-02 14:00:00","2023-05-02 00:00:00","45","Meeting Objectives: Proposal Review for MTM program.  ________________________________________________________________________________   Microsoft Teams meeting   Join on your computer, mobile app or room device   Click here to join the meeting <https://teams.microsoft.com/l/meetup-join/19%3ameeting_ZmNkZmI1NTUtY2ZiYS00NGZkLTlmZDQtYTk4OGM5NGM4NTE2%40thread.v2/0?context=%7b%22Tid%22%3a%22cf1559db-2aa7-424b-b65f-6e3bb5706c83%22%2c%22Oid%22%3a%228ab4b3d9-8d2e-4cac-8e59-d329eae17a7f%22%7d>    Meeting ID: 232 614 823 474  Passcode: aFQnbE   Download Teams <https://www.microsoft.com/en-us/microsoft-teams/download-app>  | Join on the web <https://www.microsoft.com/microsoft-teams/join-a-meeting>   Or call in (audio only)   +1 872-444-6434,,198614977# <tel:+18724446434,,198614977#>    United States, Chicago   Phone Conference ID: 198 614 977#   Find a local number <https://dialin.teams.microsoft.com/fdd3e29c-b71c-4e40-a458-f38bc2e7fa7b?id=198614977>  | Reset PIN <https://dialin.teams.microsoft.com/usp/pstnconferencing>    Learn More <https://aka.ms/JoinTeamsMeeting>  | Meeting options <https://teams.microsoft.com/meetingOptions/?organizerId=8ab4b3d9-8d2e-4cac-8e59-d329eae17a7f&tenantId=cf1559db-2aa7-424b-b65f-6e3bb5706c83&threadId=19_meeting_ZmNkZmI1NTUtY2ZiYS00NGZkLTlmZDQtYTk4OGM5NGM4NTE2@thread.v2&messageId=0&language=en-US>    ________________________________________________________________________________","0014P00002CSjghQAD","0056f00000B0kS6AAJ","","0","Busy","0","","1","1","2023-05-01 18:57:11","0056f00000B0kS6AAJ","2023-05-01 18:57:11","0056f00000B0kS6AAJ","2023-05-01 18:57:11","0","","0","","","","","","","","","","","0","10BusinessDays","","","","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f00001Ld4uZEAR","0036f00003u7XdgAAE","0014P00002CSjghQAD","1","1","AdhereHealth/Clover Health MTM Proposal Review","Microsoft Teams Meeting","0","2023-05-02 14:00:00","2023-05-02 00:00:00","45","Meeting Objectives: Proposal Review for MTM program.  ________________________________________________________________________________   Microsoft Teams meeting   Join on your computer, mobile app or room device   Click here to join the meeting <https://teams.microsoft.com/l/meetup-join/19%3ameeting_ZmNkZmI1NTUtY2ZiYS00NGZkLTlmZDQtYTk4OGM5NGM4NTE2%40thread.v2/0?context=%7b%22Tid%22%3a%22cf1559db-2aa7-424b-b65f-6e3bb5706c83%22%2c%22Oid%22%3a%228ab4b3d9-8d2e-4cac-8e59-d329eae17a7f%22%7d>    Meeting ID: 232 614 823 474  Passcode: aFQnbE   Download Teams <https://www.microsoft.com/en-us/microsoft-teams/download-app>  | Join on the web <https://www.microsoft.com/microsoft-teams/join-a-meeting>   Or call in (audio only)   +1 872-444-6434,,198614977# <tel:+18724446434,,198614977#>    United States, Chicago   Phone Conference ID: 198 614 977#   Find a local number <https://dialin.teams.microsoft.com/fdd3e29c-b71c-4e40-a458-f38bc2e7fa7b?id=198614977>  | Reset PIN <https://dialin.teams.microsoft.com/usp/pstnconferencing>    Learn More <https://aka.ms/JoinTeamsMeeting>  | Meeting options <https://teams.microsoft.com/meetingOptions/?organizerId=8ab4b3d9-8d2e-4cac-8e59-d329eae17a7f&tenantId=cf1559db-2aa7-424b-b65f-6e3bb5706c83&threadId=19_meeting_ZmNkZmI1NTUtY2ZiYS00NGZkLTlmZDQtYTk4OGM5NGM4NTE2@thread.v2&messageId=0&language=en-US>    ________________________________________________________________________________","0014P00002CSjghQAD","0054P00000BbRskQAF","","0","Busy","0","1","1","1","2023-05-01 18:57:11","0056f00000B0kS6AAJ","2023-05-01 18:57:11","0056f00000B0kS6AAJ","2023-05-01 18:57:11","0","","0","","","","","","","","","","","0","10BusinessDays","","","","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f00001Ld4uaEAB","0036f00003u7XdgAAE","0014P00002CSjghQAD","1","1","AdhereHealth/Clover Health MTM Proposal Review","Microsoft Teams Meeting","0","2023-05-02 14:00:00","2023-05-02 00:00:00","45","Meeting Objectives: Proposal Review for MTM program.  ________________________________________________________________________________   Microsoft Teams meeting   Join on your computer, mobile app or room device   Click here to join the meeting <https://teams.microsoft.com/l/meetup-join/19%3ameeting_ZmNkZmI1NTUtY2ZiYS00NGZkLTlmZDQtYTk4OGM5NGM4NTE2%40thread.v2/0?context=%7b%22Tid%22%3a%22cf1559db-2aa7-424b-b65f-6e3bb5706c83%22%2c%22Oid%22%3a%228ab4b3d9-8d2e-4cac-8e59-d329eae17a7f%22%7d>    Meeting ID: 232 614 823 474  Passcode: aFQnbE   Download Teams <https://www.microsoft.com/en-us/microsoft-teams/download-app>  | Join on the web <https://www.microsoft.com/microsoft-teams/join-a-meeting>   Or call in (audio only)   +1 872-444-6434,,198614977# <tel:+18724446434,,198614977#>    United States, Chicago   Phone Conference ID: 198 614 977#   Find a local number <https://dialin.teams.microsoft.com/fdd3e29c-b71c-4e40-a458-f38bc2e7fa7b?id=198614977>  | Reset PIN <https://dialin.teams.microsoft.com/usp/pstnconferencing>    Learn More <https://aka.ms/JoinTeamsMeeting>  | Meeting options <https://teams.microsoft.com/meetingOptions/?organizerId=8ab4b3d9-8d2e-4cac-8e59-d329eae17a7f&tenantId=cf1559db-2aa7-424b-b65f-6e3bb5706c83&threadId=19_meeting_ZmNkZmI1NTUtY2ZiYS00NGZkLTlmZDQtYTk4OGM5NGM4NTE2@thread.v2&messageId=0&language=en-US>    ________________________________________________________________________________","0014P00002CSjghQAD","0056f00000ALiBLAA1","","0","Busy","0","1","1","1","2023-05-01 18:57:11","0056f00000B0kS6AAJ","2023-05-01 18:57:11","0056f00000B0kS6AAJ","2023-05-01 18:57:11","0","","0","","","","","","","","","","","0","10BusinessDays","","","","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f00001Ldi1GEAR","0036f00003pEYLwAAO","0066f00001CEL2tAAH","1","1","AdhereHealth/Security Health Plan of Wisconsin Updated Proposal Review","Microsoft Teams Meeting","0","2023-05-05 18:30:00","2023-05-05 00:00:00","30","Meeting Objectives: Reviewing updated proposal based on revised numbers provided by Security Health Plan.  ________________________________________________________________________________   Microsoft Teams meeting   Join on your computer, mobile app or room device   Click here to join the meeting <https://teams.microsoft.com/l/meetup-join/19%3ameeting_MDg3ZjA5MjItMTA3OS00NzQ1LTk4NmUtMDg5YjYwYzQ2N2I1%40thread.v2/0?context=%7b%22Tid%22%3a%22cf1559db-2aa7-424b-b65f-6e3bb5706c83%22%2c%22Oid%22%3a%228ab4b3d9-8d2e-4cac-8e59-d329eae17a7f%22%7d>    Meeting ID: 271 579 906 828  Passcode: ptsGHr   Download Teams <https://www.microsoft.com/en-us/microsoft-teams/download-app>  | Join on the web <https://www.microsoft.com/microsoft-teams/join-a-meeting>   Or call in (audio only)   +1 872-444-6434,,433018138# <tel:+18724446434,,433018138#>    United States, Chicago   Phone Conference ID: 433 018 138#   Find a local number <https://dialin.teams.microsoft.com/fdd3e29c-b71c-4e40-a458-f38bc2e7fa7b?id=433018138>  | Reset PIN <https://dialin.teams.microsoft.com/usp/pstnconferencing>    Learn More <https://aka.ms/JoinTeamsMeeting>  | Meeting options <https://teams.microsoft.com/meetingOptions/?organizerId=8ab4b3d9-8d2e-4cac-8e59-d329eae17a7f&tenantId=cf1559db-2aa7-424b-b65f-6e3bb5706c83&threadId=19_meeting_MDg3ZjA5MjItMTA3OS00NzQ1LTk4NmUtMDg5YjYwYzQ2N2I1@thread.v2&messageId=0&language=en-US>    ________________________________________________________________________________","0014P00002E8ti3QAB","0056f00000B0kS6AAJ","","0","Busy","0","","1","1","2023-05-04 18:16:03","0056f00000B0kS6AAJ","2023-05-04 18:16:03","0056f00000B0kS6AAJ","2023-05-04 18:16:03","0","","0","","","","","","","","","","","0","10BusinessDays","","","","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f00001Ldi1HEAR","0036f00003pEYLwAAO","0066f00001CEL2tAAH","1","1","AdhereHealth/Security Health Plan of Wisconsin Updated Proposal Review","Microsoft Teams Meeting","0","2023-05-05 18:30:00","2023-05-05 00:00:00","30","Meeting Objectives: Reviewing updated proposal based on revised numbers provided by Security Health Plan.  ________________________________________________________________________________   Microsoft Teams meeting   Join on your computer, mobile app or room device   Click here to join the meeting <https://teams.microsoft.com/l/meetup-join/19%3ameeting_MDg3ZjA5MjItMTA3OS00NzQ1LTk4NmUtMDg5YjYwYzQ2N2I1%40thread.v2/0?context=%7b%22Tid%22%3a%22cf1559db-2aa7-424b-b65f-6e3bb5706c83%22%2c%22Oid%22%3a%228ab4b3d9-8d2e-4cac-8e59-d329eae17a7f%22%7d>    Meeting ID: 271 579 906 828  Passcode: ptsGHr   Download Teams <https://www.microsoft.com/en-us/microsoft-teams/download-app>  | Join on the web <https://www.microsoft.com/microsoft-teams/join-a-meeting>   Or call in (audio only)   +1 872-444-6434,,433018138# <tel:+18724446434,,433018138#>    United States, Chicago   Phone Conference ID: 433 018 138#   Find a local number <https://dialin.teams.microsoft.com/fdd3e29c-b71c-4e40-a458-f38bc2e7fa7b?id=433018138>  | Reset PIN <https://dialin.teams.microsoft.com/usp/pstnconferencing>    Learn More <https://aka.ms/JoinTeamsMeeting>  | Meeting options <https://teams.microsoft.com/meetingOptions/?organizerId=8ab4b3d9-8d2e-4cac-8e59-d329eae17a7f&tenantId=cf1559db-2aa7-424b-b65f-6e3bb5706c83&threadId=19_meeting_MDg3ZjA5MjItMTA3OS00NzQ1LTk4NmUtMDg5YjYwYzQ2N2I1@thread.v2&messageId=0&language=en-US>    ________________________________________________________________________________","0014P00002E8ti3QAB","0054P00000BbRskQAF","","0","Busy","0","1","1","1","2023-05-04 18:16:03","0056f00000B0kS6AAJ","2023-05-04 18:16:03","0056f00000B0kS6AAJ","2023-05-04 18:16:03","0","","0","","","","","","","","","","","0","10BusinessDays","","","","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f00001Ldi1IEAR","0036f00003pEYLwAAO","0066f00001CEL2tAAH","1","1","AdhereHealth/Security Health Plan of Wisconsin Updated Proposal Review","Microsoft Teams Meeting","0","2023-05-05 18:30:00","2023-05-05 00:00:00","30","Meeting Objectives: Reviewing updated proposal based on revised numbers provided by Security Health Plan.  ________________________________________________________________________________   Microsoft Teams meeting   Join on your computer, mobile app or room device   Click here to join the meeting <https://teams.microsoft.com/l/meetup-join/19%3ameeting_MDg3ZjA5MjItMTA3OS00NzQ1LTk4NmUtMDg5YjYwYzQ2N2I1%40thread.v2/0?context=%7b%22Tid%22%3a%22cf1559db-2aa7-424b-b65f-6e3bb5706c83%22%2c%22Oid%22%3a%228ab4b3d9-8d2e-4cac-8e59-d329eae17a7f%22%7d>    Meeting ID: 271 579 906 828  Passcode: ptsGHr   Download Teams <https://www.microsoft.com/en-us/microsoft-teams/download-app>  | Join on the web <https://www.microsoft.com/microsoft-teams/join-a-meeting>   Or call in (audio only)   +1 872-444-6434,,433018138# <tel:+18724446434,,433018138#>    United States, Chicago   Phone Conference ID: 433 018 138#   Find a local number <https://dialin.teams.microsoft.com/fdd3e29c-b71c-4e40-a458-f38bc2e7fa7b?id=433018138>  | Reset PIN <https://dialin.teams.microsoft.com/usp/pstnconferencing>    Learn More <https://aka.ms/JoinTeamsMeeting>  | Meeting options <https://teams.microsoft.com/meetingOptions/?organizerId=8ab4b3d9-8d2e-4cac-8e59-d329eae17a7f&tenantId=cf1559db-2aa7-424b-b65f-6e3bb5706c83&threadId=19_meeting_MDg3ZjA5MjItMTA3OS00NzQ1LTk4NmUtMDg5YjYwYzQ2N2I1@thread.v2&messageId=0&language=en-US>    ________________________________________________________________________________","0014P00002E8ti3QAB","0056f00000ALiBLAA1","","0","Busy","0","1","1","1","2023-05-04 18:16:03","0056f00000B0kS6AAJ","2023-05-04 18:16:03","0056f00000B0kS6AAJ","2023-05-04 18:16:03","0","","0","","","","","","","","","","","0","10BusinessDays","","","","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f00001Ldj0kEAB","0036f00003KatuFAAR","0014P00002E8tiNQAR","1","1","AdhereHealth/Humana meeting at PQA","TBD","0","2023-05-11 16:45:00","2023-05-11 00:00:00","45","Hi Alex,  Confirming time for our meeting at the PQA conference. I will follow-up with you shortly and we can confirm location.   Kind Regards,  Kunal.          Kunal Kapoor  Vice President, Business Development  mobile 312.890.9586  email: Kunal.Kapoor@AdhereHealth.com <mailto:Kunal.Kapoor@AdhereHealth.com>   www.adherehealth.com <http://www.adherehealth.com/>","0014P00002E8tiNQAR","0056f00000B0kS6AAJ","","0","Busy","0","","1","1","2023-05-04 20:32:11","0056f00000B0kS6AAJ","2023-05-04 20:32:11","0056f00000B0kS6AAJ","2023-05-04 20:32:11","0","","0","","","","","","","","","","","0","10BusinessDays","","","","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f00001Ldj0lEAB","0036f00003KatuFAAR","0014P00002E8tiNQAR","1","1","AdhereHealth/Humana meeting at PQA","TBD","0","2023-05-11 16:45:00","2023-05-11 00:00:00","45","Hi Alex,  Confirming time for our meeting at the PQA conference. I will follow-up with you shortly and we can confirm location.   Kind Regards,  Kunal.          Kunal Kapoor  Vice President, Business Development  mobile 312.890.9586  email: Kunal.Kapoor@AdhereHealth.com <mailto:Kunal.Kapoor@AdhereHealth.com>   www.adherehealth.com <http://www.adherehealth.com/>","0014P00002E8tiNQAR","0056f00000AZaapAAD","","0","Busy","0","1","1","1","2023-05-04 20:32:11","0056f00000B0kS6AAJ","2023-05-04 20:32:11","0056f00000B0kS6AAJ","2023-05-04 20:32:11","0","","0","","","","","","","","","","","0","10BusinessDays","","","","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
"00U6f00001Ldj0mEAB","0036f00003KatuFAAR","0014P00002E8tiNQAR","1","1","AdhereHealth/Humana meeting at PQA","TBD","0","2023-05-11 16:45:00","2023-05-11 00:00:00","45","Hi Alex,  Confirming time for our meeting at the PQA conference. I will follow-up with you shortly and we can confirm location.   Kind Regards,  Kunal.          Kunal Kapoor  Vice President, Business Development  mobile 312.890.9586  email: Kunal.Kapoor@AdhereHealth.com <mailto:Kunal.Kapoor@AdhereHealth.com>   www.adherehealth.com <http://www.adherehealth.com/>","0014P00002E8tiNQAR","0056f00000ALiBLAA1","","0","Busy","0","1","1","1","2023-05-04 20:32:11","0056f00000B0kS6AAJ","2023-05-04 20:32:11","0056f00000B0kS6AAJ","2023-05-04 20:32:11","0","","0","","","","","","","","","","","0","10BusinessDays","","","","","","0","","","","","","","","","","","","0","","","","0","0","","","0","","0",""
